"Gene","VIF","CV","dominant_status","max_propagation","max_amplification","SYMBOL","pathway_noise_status"
"7290",1.73815665511513,0.0575150758066152,"UNCLASSIFIED",NA,NA,"HIRA","UNCLASSIFIED"
"729020",2.04750582477375,0.206700034989313,"HIGH_CV_LOW_VIF",0.182152908007661,0.2,"RPEL1","HIGH_CV_LOW_VIF"
"729082",1.83474370083735,0.058515073751627,"UNCLASSIFIED",NA,NA,"OIP5-AS1","UNCLASSIFIED"
"729085",1.51255632521789,0.474683623654895,"UNCLASSIFIED",NA,NA,"GASK1A","UNCLASSIFIED"
"729092",2.0846183948215,0.201750357197974,"UNCLASSIFIED",NA,NA,"AGAP5","UNCLASSIFIED"
"729096",1.98691920660188,0.270213746936035,"UNCLASSIFIED",NA,NA,"BMS1P4","UNCLASSIFIED"
"7291",2.38184373304954,0.65920603840233,"UNCLASSIFIED",NA,NA,"TWIST1","UNCLASSIFIED"
"729156",1.23473075981415,0.71044685683392,"UNCLASSIFIED",NA,NA,"GTF2IRD1P1","UNCLASSIFIED"
"729171",1.24122162497089,0.56693983084306,"UNCLASSIFIED",NA,NA,"ANKRD20A8P","UNCLASSIFIED"
"729176",1.70568822912228,0.193848586469301,"UNCLASSIFIED",NA,NA,"KATNBL1P6","UNCLASSIFIED"
"7292",1.28553663797228,0.223788310839038,"NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"TNFSF4","NOISE_AMPLIFICATION"
"729230",2.45085117359377,0.336244562739327,"NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CCR2","NOISE_AMPLIFICATION"
"729234",1.93813382309343,0.206080711816513,"UNCLASSIFIED",NA,NA,"FAHD2CP","UNCLASSIFIED"
"729288",1.80691894233837,0.335337304967092,"UNCLASSIFIED",NA,NA,"ZNF286B","UNCLASSIFIED"
"7293",2.67794078798574,0.268735491506357,"NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"TNFRSF4","NOISE_AMPLIFICATION"
"729338",1.25747548653093,1.04669620552309,"UNCLASSIFIED",NA,NA,"CETN4P","UNCLASSIFIED"
"729359",4.22298723019844,0.155923589462409,"UNCLASSIFIED",NA,NA,"PLIN4","UNCLASSIFIED"
"729375",1.62443092385654,0.226573620083611,"UNCLASSIFIED",NA,NA,"FAM86HP","UNCLASSIFIED"
"7294",2.14190748199977,0.408041499882784,"MODERATE",NA,-0.169811320754717,"TXK","MODERATE"
"729440",2.61107425325281,0.0889490006706092,"UNCLASSIFIED",NA,NA,"CCDC61","UNCLASSIFIED"
"729475",1.27766207752615,0.679674900046692,"UNCLASSIFIED",NA,NA,"RAD51AP2","UNCLASSIFIED"
"7295",1.89782456262437,0.076563466882729,"UNCLASSIFIED",NA,NA,"TXN","UNCLASSIFIED"
"729515",1.5788868289439,0.0933680284370866,"UNCLASSIFIED",NA,NA,"TMEM242","UNCLASSIFIED"
"729533",1.68902510923322,0.536063327709835,"UNCLASSIFIED",NA,NA,"FAM72A","UNCLASSIFIED"
"729540",1.84935456561423,0.0860201910091925,"UNCLASSIFIED",NA,NA,"RGPD6","UNCLASSIFIED"
"729582",1.46895227267136,0.695840171088847,"UNCLASSIFIED",NA,NA,"DIRC3","UNCLASSIFIED"
"729597",1.45365016631957,0.255950954743601,"UNCLASSIFIED",NA,NA,"SPDYE6","UNCLASSIFIED"
"7296",2.05457578320188,0.10297784869496,"STABLE",NA,-0.3125,"TXNRD1","STABLE"
"729603",1.46475774077892,0.233794711310325,"UNCLASSIFIED",NA,NA,"CHP1P2","UNCLASSIFIED"
"729614",2.26005086159272,0.134142339244823,"UNCLASSIFIED",NA,NA,"SPEN-AS1","UNCLASSIFIED"
"729633",1.54784913834299,0.895739713625516,"UNCLASSIFIED",NA,NA,"MRS2P2","UNCLASSIFIED"
"729678",1.85623637008419,0.07994155150404,"UNCLASSIFIED",NA,NA,"LINC00847","UNCLASSIFIED"
"7297",1.71254546231356,0.0426181300045533,"MODERATE",0.6728100853926,-0.0619469026548672,"TYK2","MODERATE"
"729747",1.49488733213767,0.763118471721202,"UNCLASSIFIED",NA,NA,"ZNF878","UNCLASSIFIED"
"729759",1.20299822308565,1.2302446269556,"UNCLASSIFIED",NA,NA,"OR4F29","UNCLASSIFIED"
"729786",1.28250370286711,1.19529354689471,"UNCLASSIFIED",NA,NA,"GOLGA8CP","UNCLASSIFIED"
"729799",2.06112107808022,0.448950749979261,"UNCLASSIFIED",NA,NA,"SEC14L1P1","UNCLASSIFIED"
"7298",2.56589231717257,0.156434279996334,"STABLE",NA,-0.166666666666667,"TYMS","STABLE"
"729830",1.70638392281469,0.58256563688148,"UNCLASSIFIED",NA,NA,"FHIP1A","UNCLASSIFIED"
"729873",1.80492757292659,0.131099283573824,"UNCLASSIFIED",NA,NA,"TBC1D3","UNCLASSIFIED"
"729877",1.70556311323588,0.383736990495935,"UNCLASSIFIED",NA,NA,"TBC1D3H","UNCLASSIFIED"
"729920",1.6513598308031,0.183018183480954,"UNCLASSIFIED",NA,NA,"CRPPA","UNCLASSIFIED"
"729967",2.54857469336652,0.0950132379223663,"UNCLASSIFIED",NA,NA,"MORN2","UNCLASSIFIED"
"729991",1.77209087290242,0.0671237713850146,"UNCLASSIFIED",NA,NA,"BORCS8","UNCLASSIFIED"
"729993",2.26054442723237,1.20520634475169,"UNCLASSIFIED",NA,NA,"SHISA9","UNCLASSIFIED"
"730",3.74072688918331,0.363462046356263,"MODERATE",0.843690218900224,0.317307692307692,"C7","MODERATE"
"730013",1.56171655124704,0.126397725393064,"UNCLASSIFIED",NA,NA,"ABCC6P2","UNCLASSIFIED"
"730051",1.8681899439842,0.110286186148779,"UNCLASSIFIED",NA,NA,"ZNF814","UNCLASSIFIED"
"730092",1.52176410483278,0.262939142400191,"UNCLASSIFIED",NA,NA,"RRN3P1","UNCLASSIFIED"
"730094",2.18324972916584,0.0854561208974927,"UNCLASSIFIED",NA,NA,"MOSMO","UNCLASSIFIED"
"7301",3.23154184846559,0.293127345475724,"UNCLASSIFIED",NA,NA,"TYRO3","UNCLASSIFIED"
"730101",1.73256467300668,0.202810527549432,"UNCLASSIFIED",NA,NA,"LOC730101","UNCLASSIFIED"
"730112",3.16818101118243,0.509949353481546,"UNCLASSIFIED",NA,NA,"CIMIP2B","UNCLASSIFIED"
"7305",4.90512896288903,0.12604056758303,"MODERATE",0.66451192755264,-0.045045045045045,"TYROBP","MODERATE"
"7306",1.60300712922493,1.31449626463683,"NOISY",0.65941710198998,-0.010989010989011,"TYRP1","NOISY"
"7307",2.44667238164294,0.0544733426144655,"STABLE",NA,-0.583333333333333,"U2AF1","STABLE"
"730971",1.40946320329524,0.368467216701951,"UNCLASSIFIED",NA,NA,"LINC02447","UNCLASSIFIED"
"731",3.36252495756808,0.182294033022546,"MODERATE",0.843690218900224,0.317307692307692,"C8A","MODERATE"
"7311",3.79828725596856,0.052766837314308,"STABLE",NA,-0.86046511627907,"UBA52","STABLE"
"731220",1.39691071773898,0.576541846167672,"UNCLASSIFIED",NA,NA,"RFX8","UNCLASSIFIED"
"7314",2.48084325518537,0.0418065225760843,"STABLE",NA,-0.756756756756757,"UBB","STABLE"
"7316",1.50720637355325,0.033672044135011,"MODERATE",NA,-0.0161290322580645,"UBC","MODERATE"
"7317",1.71545277241244,0.0325792803951237,"STABLE",NA,-0.691729323308271,"UBA1","STABLE"
"7318",1.89186738121307,0.0786732914698248,"STABLE",NA,-0.691729323308271,"UBA7","STABLE"
"7319",1.9059955611204,0.0525147955230171,"STABLE",NA,-0.691729323308271,"UBE2A","STABLE"
"732",2.78814025470392,0.159952033662522,"MODERATE",0.843690218900224,0.317307692307692,"C8B","MODERATE"
"7320",2.36360061793104,0.0480345232983457,"STABLE",NA,-0.691729323308271,"UBE2B","STABLE"
"7321",1.98963734655131,0.0750973888013223,"STABLE",NA,-0.691729323308271,"UBE2D1","STABLE"
"7322",3.08382831804538,0.0362161740167313,"STABLE",NA,-0.583333333333333,"UBE2D2","STABLE"
"7323",1.94163462017966,0.0353298413061406,"STABLE",NA,-0.691729323308271,"UBE2D3","STABLE"
"7324",2.42859697815611,0.0484229990159642,"STABLE",NA,-0.691729323308271,"UBE2E1","STABLE"
"7325",1.87735371072346,0.144997451291456,"STABLE",NA,-0.691729323308271,"UBE2E2","STABLE"
"7326",1.7943139574157,0.0515438448016263,"STABLE",NA,-0.691729323308271,"UBE2G1","STABLE"
"7327",1.5445207303797,0.0392960880988735,"STABLE",NA,-0.691729323308271,"UBE2G2","STABLE"
"7328",2.57259372377711,0.0710720039398312,"STABLE",NA,-0.691729323308271,"UBE2H","STABLE"
"7329",2.85485563637457,0.0516431870411755,"STABLE",NA,-0.691729323308271,"UBE2I","STABLE"
"733",2.14009254710207,0.12799179451766,"MODERATE",0.843690218900224,0.317307692307692,"C8G","MODERATE"
"7332",2.27627577017728,0.0418810455275296,"STABLE",NA,-0.691729323308271,"UBE2L3","STABLE"
"7334",2.53589223673828,0.035320514941929,"STABLE",NA,-0.691729323308271,"UBE2N","STABLE"
"7335",2.53199787814195,0.0318935744199014,"UNCLASSIFIED",NA,NA,"UBE2V1","UNCLASSIFIED"
"7336",1.91909192042848,0.0600311845670845,"UNCLASSIFIED",NA,NA,"UBE2V2","UNCLASSIFIED"
"7337",2.50277390352346,0.0434638863199602,"STABLE",NA,-0.691729323308271,"UBE3A","STABLE"
"734",1.57989395973879,0.0848216538417631,"UNCLASSIFIED",NA,NA,"OSGIN2","UNCLASSIFIED"
"7341",2.47854110014095,0.0343514255056105,"STABLE",NA,-0.769230769230769,"SUMO1","STABLE"
"7342",1.84670005702281,0.0474961845278429,"UNCLASSIFIED",NA,NA,"UBP1","UNCLASSIFIED"
"7343",1.9191701811715,0.0311770117086028,"UNCLASSIFIED",NA,NA,"UBTF","UNCLASSIFIED"
"7345",1.48208635717144,0.606956657106754,"STABLE",NA,-0.756756756756757,"UCHL1","STABLE"
"7347",1.87693079440653,0.080627458514639,"UNCLASSIFIED",NA,NA,"UCHL3","UNCLASSIFIED"
"7349",1.75000130268167,0.412107650514629,"UNCLASSIFIED",NA,NA,"UCN","UNCLASSIFIED"
"735",1.82786007676262,0.430672130522598,"MODERATE",0.843690218900224,0.317307692307692,"C9","MODERATE"
"7351",3.82812866252628,0.130973722837867,"UNCLASSIFIED",NA,NA,"UCP2","UNCLASSIFIED"
"7352",1.79122692358953,0.264188982019607,"UNCLASSIFIED",NA,NA,"UCP3","UNCLASSIFIED"
"7353",3.72759054565782,0.0528699554995371,"STABLE",NA,-0.726708074534162,"UFD1","STABLE"
"735301",2.18975407596001,0.230742731090365,"UNCLASSIFIED",NA,NA,"SNHG9","UNCLASSIFIED"
"7355",1.45758406918921,0.0488439421860093,"UNCLASSIFIED",NA,NA,"SLC35A2","UNCLASSIFIED"
"7357",2.30400746156678,0.243839653606272,"MODERATE",NA,-0.105263157894737,"UGCG","MODERATE"
"7358",1.90382176950551,0.0881384782549828,"HIGH_CV_LOW_VIF",0.220628587849694,0.291666666666667,"UGDH","HIGH_CV_LOW_VIF"
"7360",2.3931079518102,0.0791714898035904,"HIGH_CV_LOW_VIF",0.182152908007661,0.25,"UGP2","HIGH_CV_LOW_VIF"
"7363",1.53913893290543,0.146306124106383,"HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"UGT2B4","HIGH_CV_LOW_VIF"
"7364",2.44186578363744,0.209278857557737,"HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"UGT2B7","HIGH_CV_LOW_VIF"
"7365",1.79596917604165,0.224271760326284,"HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"UGT2B10","HIGH_CV_LOW_VIF"
"7366",1.58938675115194,0.226826871484524,"HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"UGT2B15","HIGH_CV_LOW_VIF"
"7368",1.87046385083301,1.35619596076513,"MODERATE",NA,-0.105263157894737,"UGT8","MODERATE"
"7371",2.15692222708571,0.0997232130701479,"HIGH_CV_LOW_VIF",0.16008060805355,0.14,"UCK2","HIGH_CV_LOW_VIF"
"7372",1.73673281127349,0.0445331818823178,"HIGH_CV_LOW_VIF",0.16008060805355,0.14,"UMPS","HIGH_CV_LOW_VIF"
"7373",2.53093272894385,0.27503593908247,"NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"COL14A1","NOISE_AMPLIFICATION"
"7374",2.02183203824841,0.052790422113879,"NOISY",1.13206052232031,0.258064516129032,"UNG","NOISY"
"7375",1.36303002243433,0.0577302633918191,"UNCLASSIFIED",NA,NA,"USP4","UNCLASSIFIED"
"7376",2.17407344024569,0.0430331398298261,"UNCLASSIFIED",NA,NA,"NR1H2","UNCLASSIFIED"
"7378",2.0019954014901,0.110684297366498,"HIGH_CV_LOW_VIF",0.16008060805355,0.14,"UPP1","HIGH_CV_LOW_VIF"
"7379",1.2664508619803,1.31891889436738,"UNCLASSIFIED",NA,NA,"UPK2","UNCLASSIFIED"
"738",2.83893541255045,0.0453475031352266,"UNCLASSIFIED",NA,NA,"VPS51","UNCLASSIFIED"
"7380",1.29194585553143,0.972474751724851,"UNCLASSIFIED",NA,NA,"UPK3A","UNCLASSIFIED"
"7381",4.83995457148539,0.0672690015059191,"STABLE",0.82638472269625,-0.137931034482759,"UQCRB","STABLE"
"7384",2.74444484978979,0.0475994919395396,"STABLE",0.82638472269625,-0.137931034482759,"UQCRC1","STABLE"
"7385",3.31178437960535,0.054720402414994,"STABLE",0.82638472269625,-0.137931034482759,"UQCRC2","STABLE"
"7386",1.89718438024851,0.0547513869721978,"STABLE",0.82638472269625,-0.137931034482759,"UQCRFS1","STABLE"
"7388",3.06513532495457,0.063569239606083,"STABLE",0.82638472269625,-0.137931034482759,"UQCRH","STABLE"
"7389",3.26420849145729,0.0552977830991497,"HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"UROD","HIGH_CV_LOW_VIF"
"7390",2.08114458761403,0.0655615011085212,"HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"UROS","HIGH_CV_LOW_VIF"
"7391",3.72974755734313,0.0561593281218031,"UNCLASSIFIED",NA,NA,"USF1","UNCLASSIFIED"
"7392",1.83076650594116,0.042753376071442,"UNCLASSIFIED",NA,NA,"USF2","UNCLASSIFIED"
"7398",2.32969204444738,0.074879478377907,"UNCLASSIFIED",NA,NA,"USP1","UNCLASSIFIED"
"7399",1.66539278280329,0.328004370308889,"UNCLASSIFIED",NA,NA,"USH2A","UNCLASSIFIED"
"740",1.61731976833415,0.0428347230348681,"UNCLASSIFIED",NA,NA,"MRPL49","UNCLASSIFIED"
"7402",2.38516299481948,0.091365119419253,"UNCLASSIFIED",NA,NA,"UTRN","UNCLASSIFIED"
"7403",2.18101269132662,0.0964474196779041,"UNCLASSIFIED",NA,NA,"KDM6A","UNCLASSIFIED"
"7404",3.06416334526378,0.737985080645209,"UNCLASSIFIED",NA,NA,"UTY","UNCLASSIFIED"
"7405",1.79041835937181,0.0522028548886416,"UNCLASSIFIED",NA,NA,"UVRAG","UNCLASSIFIED"
"7407",1.97042573688714,0.0573655366351341,"STABLE",NA,-0.8,"VARS1","STABLE"
"7408",3.33141145335105,0.0656038160029623,"MODERATE",0.562375040707351,-0.145077720207254,"VASP","MODERATE"
"7409",4.92492929555476,0.238340269539145,"MODERATE",0.703349554802048,-0.0169491525423729,"VAV1","MODERATE"
"741",2.48660651684195,0.14498795375886,"UNCLASSIFIED",NA,NA,"ZNHIT2","UNCLASSIFIED"
"7410",1.76014715662898,0.0537242429461205,"MODERATE",0.703349554802048,-0.0169491525423729,"VAV2","MODERATE"
"7411",1.75759923227543,0.0553445954652959,"UNCLASSIFIED",NA,NA,"VBP1","UNCLASSIFIED"
"7412",1.29929912580413,0.211219857266083,"NOISY",0.846174506810341,0.303030303030303,"VCAM1","NOISY"
"7414",3.21406033054131,0.0783574990044804,"STABLE",0.678440075770398,0.0729166666666667,"VCL","STABLE"
"7415",1.86478738731353,0.0298072510970894,"STABLE",NA,-0.726708074534162,"VCP","STABLE"
"7416",2.75146964362367,0.0400082589334521,"STABLE",0.826662707992322,0.27027027027027,"VDAC1","STABLE"
"7417",3.15379518127689,0.0530148235167643,"STABLE",0.826662707992322,0.27027027027027,"VDAC2","STABLE"
"7419",1.67349324389887,0.0628553580578776,"STABLE",0.826662707992322,0.27027027027027,"VDAC3","STABLE"
"7421",1.38347006134442,0.267635166414372,"UNCLASSIFIED",NA,NA,"VDR","UNCLASSIFIED"
"7422",1.48913595138551,0.0641978335935208,"STABLE",0.979457412204187,0.376744186046512,"VEGFA","STABLE"
"7423",1.82637305936525,0.168285910337614,"STABLE",0.979457412204187,0.376744186046512,"VEGFB","STABLE"
"7424",2.82135761435154,0.150298824312625,"STABLE",0.979457412204187,0.376744186046512,"VEGFC","STABLE"
"7425",2.1337247666288,1.55113840408866,"UNCLASSIFIED",NA,NA,"VGF","UNCLASSIFIED"
"7428",3.18566978884824,0.0965182072587962,"STABLE",NA,-0.129449838187702,"VHL","STABLE"
"7429",1.59451004492949,0.31244737265005,"UNCLASSIFIED",NA,NA,"VIL1","UNCLASSIFIED"
"7430",1.97295674440207,0.0936877045890301,"MODERATE",0.639591298377882,0.0833333333333333,"EZR","MODERATE"
"7431",2.95641527879548,0.074598579822167,"UNCLASSIFIED",NA,NA,"VIM","UNCLASSIFIED"
"7432",1.34406942052949,0.621606321781374,"UNCLASSIFIED",NA,NA,"VIP","UNCLASSIFIED"
"7433",3.43015647950227,0.425856234996451,"HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"VIPR1","HIGH_CV_LOW_VIF"
"7434",2.61845750663561,0.921489050779659,"HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"VIPR2","HIGH_CV_LOW_VIF"
"7436",1.67145192000281,0.450788768665951,"UNCLASSIFIED",NA,NA,"VLDLR","UNCLASSIFIED"
"7439",1.35991388238014,0.283859701784078,"UNCLASSIFIED",NA,NA,"BEST1","UNCLASSIFIED"
"744",1.20499586408837,0.41483515109915,"UNCLASSIFIED",NA,NA,"MPPED2","UNCLASSIFIED"
"7442",1.75656546948849,0.103536337314705,"HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"TRPV1","HIGH_CV_LOW_VIF"
"7443",2.40807512165036,0.105935865953679,"UNCLASSIFIED",NA,NA,"VRK1","UNCLASSIFIED"
"7444",2.94326940900731,0.0844598023055531,"UNCLASSIFIED",NA,NA,"VRK2","UNCLASSIFIED"
"7447",1.42237457553785,0.294175233080056,"UNCLASSIFIED",NA,NA,"VSNL1","UNCLASSIFIED"
"7448",2.62371144601251,0.0904797224654796,"NOISY",0.748777924942639,0.172839506172839,"VTN","NOISY"
"745",2.14692512325848,0.117546140206319,"UNCLASSIFIED",NA,NA,"MYRF","UNCLASSIFIED"
"7450",1.4490303208704,0.137788279226552,"NOISY",0.748777924942639,0.172839506172839,"VWF","NOISY"
"7453",1.62140113459513,0.0752928761409475,"MODERATE",NA,-0.105263157894737,"WARS1","MODERATE"
"7454",11.630716365307,0.137104347482984,"STABLE",0.703349554802048,-0.0169491525423729,"WAS","STABLE"
"7456",3.52018222601118,0.129790645110003,"UNCLASSIFIED",NA,NA,"WIPF1","UNCLASSIFIED"
"7458",2.35136261971891,0.0336384131290784,"UNCLASSIFIED",NA,NA,"EIF4H","UNCLASSIFIED"
"746",2.97258770203868,0.058335546445509,"UNCLASSIFIED",NA,NA,"TMEM258","UNCLASSIFIED"
"7461",2.22470238896335,0.176805287125153,"UNCLASSIFIED",NA,NA,"CLIP2","UNCLASSIFIED"
"7462",2.29404567963828,0.166785280904118,"UNCLASSIFIED",NA,NA,"LAT2","UNCLASSIFIED"
"7464",2.04775393025722,0.183621757157884,"UNCLASSIFIED",NA,NA,"CORO2A","UNCLASSIFIED"
"7465",2.31705653290904,0.101848120072451,"MODERATE",NA,-0.333333333333333,"WEE1","MODERATE"
"7466",2.03067889797776,0.0777626050469045,"STABLE",NA,-0.726708074534162,"WFS1","STABLE"
"7468",3.21854617125374,0.0879565526858434,"STABLE",NA,-0.409090909090909,"NSD2","STABLE"
"7469",2.64896617949801,0.0556040404982856,"UNCLASSIFIED",NA,NA,"NELFA","UNCLASSIFIED"
"747",1.71196182548604,0.276180861485783,"UNCLASSIFIED",NA,NA,"DAGLA","UNCLASSIFIED"
"7471",1.10471781619775,1.0806000715726,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT1","HIGH_CV_LOW_VIF"
"7472",1.39412076298427,1.00810150881047,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT2","HIGH_CV_LOW_VIF"
"7473",1.39479160225477,0.1895714975108,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT3","HIGH_CV_LOW_VIF"
"7474",1.18985788428503,0.330795875018005,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT5A","HIGH_CV_LOW_VIF"
"7475",1.04425344340674,0.704407915133602,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT6","HIGH_CV_LOW_VIF"
"7477",2.42654126014158,1.04851065287782,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT7B","HIGH_CV_LOW_VIF"
"7480",1.16788927229029,0.658513059984633,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT10B","HIGH_CV_LOW_VIF"
"7481",1.45998863627525,0.409803095705305,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT11","HIGH_CV_LOW_VIF"
"7482",4.72475637350294,0.577729325584806,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT2B","HIGH_CV_LOW_VIF"
"7483",2.6816893790567,1.28376319496735,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT9A","HIGH_CV_LOW_VIF"
"7484",1.17660201892071,1.06482392437899,"HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT9B","HIGH_CV_LOW_VIF"
"7485",1.47205994602161,0.060779753401491,"UNCLASSIFIED",NA,NA,"GET1","UNCLASSIFIED"
"7486",1.97242132465134,0.139467255078762,"UNCLASSIFIED",NA,NA,"WRN","UNCLASSIFIED"
"7490",1.09193327063597,1.1431331396311,"UNCLASSIFIED",NA,NA,"WT1","UNCLASSIFIED"
"7494",1.72174410613626,0.0537758218114681,"STABLE",NA,-0.726708074534162,"XBP1","STABLE"
"7498",2.49130593261793,0.227207038149804,"HIGH_CV_LOW_VIF",0.260335581938223,0.714285714285714,"XDH","HIGH_CV_LOW_VIF"
"7499",2.27576482206772,0.738137554524847,"UNCLASSIFIED",NA,NA,"XG","UNCLASSIFIED"
"750",1.22254065169266,0.63463840357131,"UNCLASSIFIED",NA,NA,"GAS8-AS1","UNCLASSIFIED"
"7503",1.41776532362922,1.01504438420951,"UNCLASSIFIED",NA,NA,"XIST","UNCLASSIFIED"
"7504",1.40781050426565,0.415494760450733,"UNCLASSIFIED",NA,NA,"XK","UNCLASSIFIED"
"7507",1.8210457605272,0.0601587136411256,"STABLE",NA,-0.613636363636364,"XPA","STABLE"
"7508",2.40744401803327,0.0547903854363848,"STABLE",NA,-0.613636363636364,"XPC","STABLE"
"751071",2.49466972935196,0.154432828757362,"UNCLASSIFIED",NA,NA,"CSKMT","UNCLASSIFIED"
"7511",1.91201325537193,0.0478202537266327,"UNCLASSIFIED",NA,NA,"XPNPEP1","UNCLASSIFIED"
"7512",1.15679690258429,0.489877797947411,"NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"XPNPEP2","NOISE_AMPLIFICATION"
"7514",2.25189170738122,0.0406858621328545,"STABLE",NA,-0.769230769230769,"XPO1","STABLE"
"7515",1.78478953447155,0.0586854244684651,"STABLE",NA,-0.606060606060606,"XRCC1","STABLE"
"7516",4.17169893304049,0.411561914722783,"MODERATE",NA,-0.285714285714286,"XRCC2","MODERATE"
"7517",2.85152273215623,0.138173113603396,"MODERATE",NA,-0.285714285714286,"XRCC3","MODERATE"
"7518",1.95406838258441,0.115891832416436,"STABLE",NA,-0.583333333333333,"XRCC4","STABLE"
"752",3.37413487006784,0.168339896423024,"UNCLASSIFIED",NA,NA,"FMNL1","UNCLASSIFIED"
"7520",2.13819579719146,0.0313525678550118,"STABLE",NA,-0.583333333333333,"XRCC5","STABLE"
"752014",2.2116829658218,0.102696623270465,"UNCLASSIFIED",NA,NA,"CEMP1","UNCLASSIFIED"
"7525",2.31670477640907,0.0556993638903303,"MODERATE",NA,-0.21551724137931,"YES1","MODERATE"
"7528",1.94887331048843,0.0459648393401175,"UNCLASSIFIED",NA,NA,"YY1","UNCLASSIFIED"
"7529",2.62520703095125,0.0314059565886346,"MODERATE",NA,-0.326732673267327,"YWHAB","MODERATE"
"753",1.79476504525169,0.11702811644009,"UNCLASSIFIED",NA,NA,"LDLRAD4","UNCLASSIFIED"
"7531",1.79287143869112,0.0376055918457483,"MODERATE",NA,-0.326732673267327,"YWHAE","MODERATE"
"7532",2.18937307216663,0.0399862253599685,"MODERATE",NA,-0.326732673267327,"YWHAG","MODERATE"
"7533",2.00841711382402,0.0491575891424031,"MODERATE",NA,-0.326732673267327,"YWHAH","MODERATE"
"7534",3.98740650254395,0.0597044344179718,"MODERATE",NA,-0.326732673267327,"YWHAZ","MODERATE"
"7535",8.02516795453053,0.248697531487899,"NOISY",1.13206052232031,0.258064516129032,"ZAP70","NOISY"
"7536",1.28158620270724,0.0243256838911415,"UNCLASSIFIED",NA,NA,"SF1","UNCLASSIFIED"
"7538",1.91046573557311,0.107644473517594,"UNCLASSIFIED",NA,NA,"ZFP36","UNCLASSIFIED"
"7539",1.67554418361193,0.358756081072662,"UNCLASSIFIED",NA,NA,"ZFP37","UNCLASSIFIED"
"754",1.59852527674335,0.041538317385758,"UNCLASSIFIED",NA,NA,"PTTG1IP","UNCLASSIFIED"
"7541",2.09071314667143,0.0577224180982563,"UNCLASSIFIED",NA,NA,"ZBTB14","UNCLASSIFIED"
"7542",4.49078426089209,0.0589985604117233,"UNCLASSIFIED",NA,NA,"ZFPL1","UNCLASSIFIED"
"7543",2.49393496889894,0.104077333732079,"UNCLASSIFIED",NA,NA,"ZFX","UNCLASSIFIED"
"7544",1.18126885206724,0.72706880067655,"UNCLASSIFIED",NA,NA,"ZFY","UNCLASSIFIED"
"7545",1.21021858793664,0.671167817866038,"UNCLASSIFIED",NA,NA,"ZIC1","UNCLASSIFIED"
"7546",1.44649301369548,0.582735676036713,"HIGH_CV_LOW_VIF",0.234983998645485,0.288461538461538,"ZIC2","HIGH_CV_LOW_VIF"
"7549",2.0056524128935,0.0750937505662865,"UNCLASSIFIED",NA,NA,"ZNF2","UNCLASSIFIED"
"755",1.73930942917683,0.0829488472476926,"UNCLASSIFIED",NA,NA,"CFAP410","UNCLASSIFIED"
"7551",1.82602848083914,0.0473100329737665,"UNCLASSIFIED",NA,NA,"ZNF3","UNCLASSIFIED"
"7552",1.6508435756633,0.459872131229216,"UNCLASSIFIED",NA,NA,"ZNF711","UNCLASSIFIED"
"7553",2.84103500547276,0.0757247501669619,"UNCLASSIFIED",NA,NA,"ZNF7","UNCLASSIFIED"
"7554",2.28469777196637,0.136656818538392,"UNCLASSIFIED",NA,NA,"ZNF8","UNCLASSIFIED"
"7555",2.66927098026729,0.0345669688807949,"UNCLASSIFIED",NA,NA,"CNBP","UNCLASSIFIED"
"7556",1.82268172330234,0.113241878605245,"UNCLASSIFIED",NA,NA,"ZNF10","UNCLASSIFIED"
"7559",2.28962321120485,0.0674213785901106,"UNCLASSIFIED",NA,NA,"ZNF12","UNCLASSIFIED"
"7561",1.85820746930798,0.28130182251548,"UNCLASSIFIED",NA,NA,"ZNF14","UNCLASSIFIED"
