"Gene","dominant_status","max_propagation","max_amplification","SYMBOL"
"6480","HIGH_CV_LOW_VIF",0.161598239616946,0,"ST6GAL1"
"64802","MODERATE",NA,0.0434782608695652,"NMNAT1"
"64816","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"CYP3A43"
"6482","MODERATE",0.176951418826532,0.16,"ST3GAL1"
"6483","MODERATE",0.176951418826532,0.16,"ST3GAL2"
"6484","HIGH_CV_LOW_VIF",0.177961463994715,0.173913043478261,"ST3GAL4"
"64840","NOISY",0.571492400747943,-0.135714285714286,"PORCN"
"64841","STABLE",NA,-0.446808510638298,"GNPNAT1"
"6487","HIGH_CV_LOW_VIF",0.177961463994715,0.173913043478261,"ST3GAL3"
"6489","HIGH_CV_LOW_VIF",0.177961463994715,0.173913043478261,"ST8SIA1"
"64895","STABLE",NA,-0.657894736842105,"PAPOLG"
"64902","MODERATE",NA,-0.03125,"AGXT2"
"6494","MODERATE",NA,-0.169811320754717,"SIPA1"
"6499","STABLE",NA,-0.676470588235294,"SKIC2"
"650","HIGH_CV_LOW_VIF",0.979457412204187,0.376744186046512,"BMP2"
"6500","STABLE",0.60731139931989,-0.123456790123457,"SKP1"
"65018","STABLE",NA,-0.756756756756757,"PINK1"
"6502","MODERATE",NA,-0.129449838187702,"SKP2"
"6505","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"SLC1A1"
"6506","MODERATE",NA,-0.311111111111111,"SLC1A2"
"65083","STABLE",NA,-0.873239436619718,"NOL6"
"6510","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"SLC1A5"
"65108","MODERATE",NA,-0.0735294117647059,"MARCKSL1"
"65109","STABLE",NA,-0.657894736842105,"UPF3B"
"65110","STABLE",NA,-0.657894736842105,"UPF3A"
"6513","MODERATE",0.147667356094834,0.171875,"SLC2A1"
"6514","NOISY",0.727216541777886,0.176470588235294,"SLC2A2"
"6517","MODERATE",0.727216541777886,0.0465116279069767,"SLC2A4"
"6518","NOISY",0.710774342363743,0.142857142857143,"SLC2A5"
"6519","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"SLC3A1"
"652","HIGH_CV_LOW_VIF",0.60731139931989,0.307692307692308,"BMP4"
"6520","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"SLC3A2"
"6521","MODERATE",NA,-0.409090909090909,"SLC4A1"
"6522","NOISY",0.694289725343157,0.171875,"SLC4A2"
"65220","MODERATE",NA,0.0434782608695652,"NADK"
"6523","HIGH_CV_LOW_VIF",0.710774342363743,0.171875,"SLC5A1"
"65263","MODERATE",NA,0,"PYCR3"
"65264","STABLE",NA,-0.691729323308271,"UBE2Z"
"653","HIGH_CV_LOW_VIF",0.60731139931989,0.288461538461538,"BMP5"
"653361","MODERATE",0.703349554802048,-0.0169491525423729,"NCF1"
"653604","NOISE_AMPLIFICATION",0.843690218900224,0.317307692307692,"H3C13"
"654","HIGH_CV_LOW_VIF",0.60731139931989,0.288461538461538,"BMP6"
"6543","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"SLC8A2"
"654364","MODERATE",NA,-0.253246753246753,"NME1-NME2"
"6546","NOISY",0.979196309722505,0.367647058823529,"SLC8A1"
"6547","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"SLC8A3"
"6548","NOISY",0.82638472269625,0.171875,"SLC9A1"
"655","HIGH_CV_LOW_VIF",0.979457412204187,0.376744186046512,"BMP7"
"6550","HIGH_CV_LOW_VIF",0.979196309722505,0.367647058823529,"SLC9A3"
"6554","HIGH_CV_LOW_VIF",0.147667356094834,0.171875,"SLC10A1"
"6556","STABLE",NA,-0.563025210084034,"SLC11A1"
"6558","NOISY",0.694289725343157,0.166666666666667,"SLC12A2"
"656","HIGH_CV_LOW_VIF",0.60731139931989,0.288461538461538,"BMP8B"
"6564","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"SLC15A1"
"657","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"BMPR1A"
"6571","STABLE",NA,-0.756756756756757,"SLC18A2"
"6573","MODERATE",NA,0.05,"SLC19A1"
"6579","HIGH_CV_LOW_VIF",0.147667356094834,0.171875,"SLCO1A2"
"658","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"BMPR1B"
"6580","HIGH_CV_LOW_VIF",0.147667356094834,0.171875,"SLC22A1"
"6585","MODERATE",NA,-0.0593220338983051,"SLIT1"
"6586","MODERATE",NA,-0.0593220338983051,"SLIT3"
"659","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"BMPR2"
"6591","STABLE",NA,-0.438356164383562,"SNAI2"
"65985","MODERATE",NA,0.037037037037037,"AACS"
"6606","STABLE",NA,-0.769230769230769,"SMN1"
"6607","STABLE",NA,-0.769230769230769,"SMN2"
"6608","HIGH_CV_LOW_VIF",0.234983998645485,0.307692307692308,"SMO"
"6609","MODERATE",NA,-0.105263157894737,"SMPD1"
"661","MODERATE",NA,-0.253246753246753,"POLR3D"
"6610","MODERATE",NA,-0.105263157894737,"SMPD2"
"6611","MODERATE",NA,0,"SMS"
"6612","STABLE",NA,-0.769230769230769,"SUMO3"
"6613","STABLE",NA,-0.769230769230769,"SUMO2"
"6614","NOISY",0.846174506810341,0.201612903225806,"SIGLEC1"
"6615","STABLE",NA,-0.438356164383562,"SNAI1"
"6616","STABLE",NA,-0.611111111111111,"SNAP25"
"662","STABLE",NA,-0.611111111111111,"BNIP1"
"6622","STABLE",NA,-0.571428571428571,"SNCA"
"6625","STABLE",NA,-0.921259842519685,"SNRNP70"
"6626","STABLE",NA,-0.921259842519685,"SNRPA"
"6627","STABLE",NA,-0.921259842519685,"SNRPA1"
"6628","NOISE_AMPLIFICATION",0.843690218900224,0.317307692307692,"SNRPB"
"6629","STABLE",NA,-0.921259842519685,"SNRPB2"
"6631","STABLE",NA,-0.921259842519685,"SNRPC"
"6632","NOISE_AMPLIFICATION",0.843690218900224,0.317307692307692,"SNRPD1"
"6633","STABLE",NA,-0.921259842519685,"SNRPD2"
"6634","NOISE_AMPLIFICATION",0.843690218900224,0.317307692307692,"SNRPD3"
"6635","STABLE",NA,-0.921259842519685,"SNRPE"
"6636","STABLE",NA,-0.921259842519685,"SNRPF"
"6637","STABLE",NA,-0.921259842519685,"SNRPG"
"6646","STABLE",NA,-0.157894736842105,"SOAT1"
"6647","MODERATE",NA,-0.151515151515151,"SOD1"
"6648","STABLE",NA,-0.346153846153846,"SOD2"
"6652","MODERATE",NA,-0.253333333333333,"SORD"
"6654","MODERATE",0.703349554802048,-0.0169491525423729,"SOS1"
"6655","MODERATE",0.703349554802048,-0.0169491525423729,"SOS2"
"6667","NOISY",0.60731139931989,-0.123456790123457,"SP1"
"6675","MODERATE",NA,-0.253333333333333,"UAP1"
"6688","MODERATE",NA,-0.104,"SPI1"
"669","HIGH_CV_LOW_VIF",0.121326075242719,-0.183333333333333,"BPGM"
"6693","NOISY",0.846174506810341,0.201612903225806,"SPN"
"6696","NOISY",0.748777924942639,0.172839506172839,"SPP1"
"6697","MODERATE",0.529980535209317,-0.222222222222222,"SPR"
"6709","MODERATE",NA,-0.21551724137931,"SPTAN1"
"6713","MODERATE",NA,-0.157894736842105,"SQLE"
"6714","MODERATE",0.562375040707351,-0.0886075949367089,"SRC"
"6715","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"SRD5A1"
"6716","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"SRD5A2"
"6718","MODERATE",0.232043928775539,0.403846153846154,"AKR1D1"
"672","STABLE",NA,-0.691729323308271,"BRCA1"
"6720","STABLE",NA,-0.356589147286822,"SREBF1"
"6722","MODERATE",NA,-0.127659574468085,"SRF"
"6723","MODERATE",NA,0,"SRM"
"6726","STABLE",NA,-0.869565217391304,"SRP9"
"6727","STABLE",NA,-0.869565217391304,"SRP14"
"6728","STABLE",NA,-0.869565217391304,"SRP19"
"6729","STABLE",NA,-0.869565217391304,"SRP54"
"673","MODERATE",0.703349554802048,-0.0169491525423729,"BRAF"
"6730","STABLE",NA,-0.869565217391304,"SRP68"
"6731","STABLE",NA,-0.869565217391304,"SRP72"
"6734","STABLE",NA,-0.869565217391304,"SRPRA"
"6737","NOISE_AMPLIFICATION",0.843690218900224,0.317307692307692,"TRIM21"
"6738","NOISE_AMPLIFICATION",0.843690218900224,0.317307692307692,"RO60"
"6741","NOISE_AMPLIFICATION",0.843690218900224,0.317307692307692,"SSB"
"6742","STABLE",NA,-0.285714285714286,"SSBP1"
"6745","STABLE",NA,-0.726708074534162,"SSR1"
"6746","STABLE",NA,-0.726708074534162,"SSR2"
"6747","STABLE",NA,-0.726708074534162,"SSR3"
"6748","STABLE",NA,-0.726708074534162,"SSR4"
"675","MODERATE",NA,-0.129449838187702,"BRCA2"
"6751","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"SSTR1"
"6752","HIGH_CV_LOW_VIF",0.639591298377882,0.63855421686747,"SSTR2"
"6772","MODERATE",0.703349554802048,-0.0169491525423729,"STAT1"
"6773","MODERATE",0.703349554802048,-0.0169491525423729,"STAT2"
"6774","MODERATE",0.703349554802048,-0.0169491525423729,"STAT3"
"6775","NOISY",0.6728100853926,-0.0619469026548672,"STAT4"
"6776","MODERATE",0.6728100853926,-0.0619469026548672,"STAT5A"
"6777","MODERATE",0.703349554802048,-0.0169491525423729,"STAT5B"
"6778","NOISY",0.6728100853926,-0.0619469026548672,"STAT6"
"6783","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"SULT1E1"
"6788","MODERATE",NA,-0.127659574468085,"STK3"
"6789","MODERATE",NA,-0.127659574468085,"STK4"
"6790","MODERATE",NA,-0.326732673267327,"AURKA"
"6794","MODERATE",NA,-0.278688524590164,"STK11"
"6799","MODERATE",NA,0,"SULT1A2"
"6804","STABLE",NA,-0.611111111111111,"STX1A"
"6809","STABLE",NA,-0.611111111111111,"STX3"
"6810","STABLE",NA,-0.536585365853659,"STX4"
"6811","STABLE",NA,-0.611111111111111,"STX5"
"6817","MODERATE",NA,0,"SULT1A1"
"6818","MODERATE",NA,0,"SULT1A3"
"6820","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"SULT2B1"
"6821","MODERATE",NA,0,"SUOX"
"6822","HIGH_CV_LOW_VIF",0.147667356094834,0.171875,"SULT2A1"
"683","NOISY",0.826662707992322,0.27027027027027,"BST1"
"6833","NOISY",0.727216541777886,0.119047619047619,"ABCC8"
"6839","STABLE",NA,-0.409090909090909,"SUV39H1"
"6843","STABLE",NA,-0.611111111111111,"VAMP1"
"6844","STABLE",0.694289725343157,0.166666666666667,"VAMP2"
"6845","STABLE",NA,-0.611111111111111,"VAMP7"
"6846","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"XCL2"
"685","MODERATE",NA,-0.238095238095238,"BTC"
"6850","MODERATE",0.66451192755264,-0.045045045045045,"SYK"
"686","MODERATE",NA,0.05,"BTD"
"6865","HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"TACR2"
"6868","STABLE",NA,-0.338461538461538,"ADAM17"
"6869","HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"TACR1"
"6872","MODERATE",NA,-0.411764705882353,"TAF1"
"6873","MODERATE",NA,-0.411764705882353,"TAF2"
"6874","MODERATE",NA,-0.411764705882353,"TAF4"
"6875","MODERATE",NA,-0.411764705882353,"TAF4B"
"6877","MODERATE",NA,-0.411764705882353,"TAF5"
"6878","MODERATE",NA,-0.411764705882353,"TAF6"
"6879","MODERATE",NA,-0.411764705882353,"TAF7"
"6880","MODERATE",NA,-0.411764705882353,"TAF9"
"6881","MODERATE",NA,-0.411764705882353,"TAF10"
"6882","MODERATE",NA,-0.411764705882353,"TAF11"
"6883","MODERATE",NA,-0.411764705882353,"TAF12"
"6884","MODERATE",NA,-0.411764705882353,"TAF13"
"6885","MODERATE",0.571492400747943,-0.0735294117647059,"MAP3K7"
"6888","MODERATE",NA,-0.253333333333333,"TALDO1"
"6890","NOISY",1.13206052232031,0.258064516129032,"TAP1"
"6891","NOISY",1.13206052232031,0.258064516129032,"TAP2"
"6892","NOISY",0.543680190403357,-0.149253731343284,"TAPBP"
"6897","STABLE",NA,-0.902439024390244,"TARS1"
"6898","MODERATE",0.600379839921408,0.0588235294117647,"TAT"
"6900","NOISY",0.846174506810341,0.201612903225806,"CNTN2"
"6901","MODERATE",NA,-0.194444444444444,"TAFAZZIN"
"6907","NOISY",0.571492400747943,-0.135714285714286,"TBL1X"
"6908","MODERATE",NA,-0.411764705882353,"TBP"
"6915","HIGH_CV_LOW_VIF",0.826662707992322,0.63855421686747,"TBXA2R"
"6916","MODERATE",0.605870993644305,0.204081632653061,"TBXAS1"
"6921","STABLE",NA,-0.129449838187702,"ELOC"
"6923","STABLE",NA,-0.129449838187702,"ELOB"
"6927","HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"HNF1A"
"6928","HIGH_CV_LOW_VIF",0.160316787977925,0.176470588235294,"HNF1B"
"6932","STABLE",0.774422637288799,0.307692307692308,"TCF7"
"6934","STABLE",0.774422637288799,0.307692307692308,"TCF7L2"
"694","STABLE",NA,-0.676470588235294,"BTG1"
"6948","MODERATE",NA,0.05,"TCN2"
"6949","STABLE",NA,-0.873239436619718,"TCOF1"
"695","MODERATE",1.13206052232031,0.258064516129032,"BTK"
"699","MODERATE",NA,-0.282051282051282,"BUB1"
"6996","STABLE",NA,-0.606060606060606,"TDG"
"6999","MODERATE",NA,-0.105263157894737,"TDO2"
"70","NOISY",0.82638472269625,0.146666666666667,"ACTC1"
"7006","MODERATE",NA,-0.104,"TEC"
"701","MODERATE",NA,-0.333333333333333,"BUB1B"
"7010","NOISY",0.728070578577998,0.0602409638554217,"TEK"
"7019","STABLE",NA,-0.668639053254438,"TFAM"
"7027","MODERATE",0.60731139931989,-0.123456790123457,"TFDP1"
"7029","MODERATE",NA,-0.333333333333333,"TFDP2"
"7035","MODERATE",NA,-0.0147058823529412,"TFPI"
"7037","MODERATE",1.07786670561507,0.337837837837838,"TFRC"
"7038","NOISY",0.748852101868705,0.21875,"TG"
"7039","STABLE",NA,-0.129449838187702,"TGFA"
"7040","MODERATE",0.979457412204187,0.376744186046512,"TGFB1"
"7042","MODERATE",0.979457412204187,0.376744186046512,"TGFB2"
"7043","MODERATE",0.979457412204187,0.376744186046512,"TGFB3"
"7044","NOISY",0.60731139931989,-0.123456790123457,"LEFTY2"
"7046","STABLE",0.979457412204187,0.376744186046512,"TGFBR1"
"7048","STABLE",0.979457412204187,0.376744186046512,"TGFBR2"
"7052","STABLE",NA,-0.668639053254438,"TGM2"
"7056","MODERATE",NA,-0.0147058823529412,"THBD"
"7057","NOISY",0.748777924942639,0.191489361702128,"THBS1"
"7058","NOISY",0.748777924942639,0.191489361702128,"THBS2"
"7059","NOISY",0.748777924942639,0.191489361702128,"THBS3"
"706","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"TSPO"
"7060","NOISY",0.748777924942639,0.191489361702128,"THBS4"
"7064","HIGH_CV_LOW_VIF",0.729586572713503,0.303030303030303,"THOP1"
"7066","NOISE_AMPLIFICATION",1.07786670561507,0.337837837837838,"THPO"
"7067","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"THRA"
"7068","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"THRB"
"7070","MODERATE",NA,-0.169811320754717,"THY1"
"7074","MODERATE",0.703349554802048,-0.0169491525423729,"TIAM1"
"7082","MODERATE",0.555289646968157,-0.0886075949367089,"TJP1"
"7083","HIGH_CV_LOW_VIF",0.16008060805355,0.14,"TK1"
"7084","HIGH_CV_LOW_VIF",0.16008060805355,0.14,"TK2"
"7086","MODERATE",NA,-0.253333333333333,"TKT"
"7094","NOISY",0.562375040707351,-0.145077720207254,"TLN1"
"7095","STABLE",NA,-0.726708074534162,"SEC62"
"7096","MODERATE",NA,-0.227272727272727,"TLR1"
"7097","MODERATE",0.728070578577998,0.191489361702128,"TLR2"
"7098","MODERATE",NA,-0.227272727272727,"TLR3"
"7099","MODERATE",0.728070578577998,0.191489361702128,"TLR4"
"71","MODERATE",0.810321689457197,0.146666666666667,"ACTG1"
"710","MODERATE",NA,-0.0147058823529412,"SERPING1"
"7100","MODERATE",NA,-0.227272727272727,"TLR5"
"7108","MODERATE",NA,-0.157894736842105,"TM7SF2"
"7117","MODERATE",NA,-0.182291666666667,"TMSB4XP8"
"712","MODERATE",0.843690218900224,0.317307692307692,"C1QA"
"7122","MODERATE",0.846174506810341,0.201612903225806,"CLDN5"
"7124","MODERATE",1.07786670561507,0.380952380952381,"TNF"
"7125","NOISY",0.826662707992322,0.27027027027027,"TNNC2"
"7128","MODERATE",NA,-0.25,"TNFAIP3"
"713","MODERATE",0.843690218900224,0.317307692307692,"C1QB"
"7132","MODERATE",0.979457412204187,0.376744186046512,"TNFRSF1A"
"7133","MODERATE",0.979457412204187,0.376744186046512,"TNFRSF1B"
"7134","NOISY",0.826662707992322,0.27027027027027,"TNNC1"
"7139","NOISY",0.82638472269625,0.146666666666667,"TNNT2"
"714","MODERATE",0.843690218900224,0.317307692307692,"C1QC"
"7148","NOISY",0.748777924942639,0.172839506172839,"TNXB"
"715","MODERATE",0.843690218900224,0.317307692307692,"C1R"
"7156","MODERATE",NA,-0.285714285714286,"TOP3A"
"7157","MODERATE",0.571492400747943,0.307692307692308,"TP53"
"716","MODERATE",0.843690218900224,0.317307692307692,"C1S"
"7161","MODERATE",NA,-0.212121212121212,"TP73"
"7167","MODERATE",0.121326075242719,-0.183333333333333,"TPI1"
"7168","NOISY",0.82638472269625,0.146666666666667,"TPM1"
"7169","NOISY",0.82638472269625,0.146666666666667,"TPM2"
"717","MODERATE",0.843690218900224,0.317307692307692,"C2"
"7170","NOISY",0.82638472269625,0.146666666666667,"TPM3"
"7171","NOISY",0.82638472269625,0.146666666666667,"TPM4"
"7172","HIGH_CV_LOW_VIF",0.16008060805355,0.14,"TPMT"
"7175","MODERATE",NA,-0.129449838187702,"TPR"
"718","MODERATE",0.843690218900224,0.317307692307692,"C3"
"7184","MODERATE",NA,-0.129449838187702,"HSP90B1"
"7185","MODERATE",NA,-0.129449838187702,"TRAF1"
"7186","MODERATE",NA,-0.104,"TRAF2"
"7187","MODERATE",NA,-0.129449838187702,"TRAF3"
"7188","MODERATE",NA,-0.129449838187702,"TRAF5"
"7189","MODERATE",NA,-0.0735294117647059,"TRAF6"
"719","MODERATE",0.287511227617061,0.63855421686747,"C3AR1"
"72","NOISY",0.582490972296419,-0.0686274509803921,"ACTG2"
"720","MODERATE",0.843690218900224,0.317307692307692,"C4A"
"7205","MODERATE",NA,-0.25,"TRIP6"
"722","MODERATE",NA,-0.0147058823529412,"C4BPA"
"7220","NOISY",0.826662707992322,0.27027027027027,"TRPC1"
"7248","STABLE",NA,-0.356589147286822,"TSC1"
"7249","STABLE",NA,-0.212121212121212,"TSC2"
"725","MODERATE",NA,-0.0147058823529412,"C4BPB"
"7251","STABLE",NA,-0.409326424870466,"TSG101"
"7253","HIGH_CV_LOW_VIF",0.748852101868705,0.63855421686747,"TSHR"
"7263","MODERATE",NA,-0.253333333333333,"TST"
"7264","STABLE",NA,-0.253333333333333,"GFUS"
"727","MODERATE",0.843690218900224,0.317307692307692,"C5"
"7272","MODERATE",NA,-0.333333333333333,"TTK"
"7273","NOISY",0.810321689457197,0.146666666666667,"TTN"
"7277","MODERATE",0.555289646968157,-0.0886075949367089,"TUBA4A"
"7278","MODERATE",0.555289646968157,-0.0886075949367089,"TUBA3C"
"727897","NOISY",0.694289725343157,0.166666666666667,"MUC5B"
"727936","HIGH_CV_LOW_VIF",0.161598239616946,0,"GXYLT2"
"728","MODERATE",0.287511227617061,0.63855421686747,"C5AR1"
"7280","MODERATE",0.555289646968157,-0.0886075949367089,"TUBB2A"
"729","MODERATE",0.843690218900224,0.317307692307692,"C6"
"729020","HIGH_CV_LOW_VIF",0.182152908007661,0.2,"RPEL1"
"7292","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"TNFSF4"
"729230","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"CCR2"
"7293","NOISE_AMPLIFICATION",0.979457412204187,0.376744186046512,"TNFRSF4"
"7294","MODERATE",NA,-0.169811320754717,"TXK"
"7296","STABLE",NA,-0.3125,"TXNRD1"
"7297","MODERATE",0.6728100853926,-0.0619469026548672,"TYK2"
"7298","STABLE",NA,-0.166666666666667,"TYMS"
"730","MODERATE",0.843690218900224,0.317307692307692,"C7"
"7305","MODERATE",0.66451192755264,-0.045045045045045,"TYROBP"
"7306","NOISY",0.65941710198998,-0.010989010989011,"TYRP1"
"7307","STABLE",NA,-0.583333333333333,"U2AF1"
"731","MODERATE",0.843690218900224,0.317307692307692,"C8A"
"7311","STABLE",NA,-0.86046511627907,"UBA52"
"7314","STABLE",NA,-0.756756756756757,"UBB"
"7316","MODERATE",NA,-0.0161290322580645,"UBC"
"7317","STABLE",NA,-0.691729323308271,"UBA1"
"7318","STABLE",NA,-0.691729323308271,"UBA7"
"7319","STABLE",NA,-0.691729323308271,"UBE2A"
"732","MODERATE",0.843690218900224,0.317307692307692,"C8B"
"7320","STABLE",NA,-0.691729323308271,"UBE2B"
"7321","STABLE",NA,-0.691729323308271,"UBE2D1"
"7322","STABLE",NA,-0.583333333333333,"UBE2D2"
"7323","STABLE",NA,-0.691729323308271,"UBE2D3"
"7324","STABLE",NA,-0.691729323308271,"UBE2E1"
"7325","STABLE",NA,-0.691729323308271,"UBE2E2"
"7326","STABLE",NA,-0.691729323308271,"UBE2G1"
"7327","STABLE",NA,-0.691729323308271,"UBE2G2"
"7328","STABLE",NA,-0.691729323308271,"UBE2H"
"7329","STABLE",NA,-0.691729323308271,"UBE2I"
"733","MODERATE",0.843690218900224,0.317307692307692,"C8G"
"7332","STABLE",NA,-0.691729323308271,"UBE2L3"
"7334","STABLE",NA,-0.691729323308271,"UBE2N"
"7337","STABLE",NA,-0.691729323308271,"UBE3A"
"7341","STABLE",NA,-0.769230769230769,"SUMO1"
"7345","STABLE",NA,-0.756756756756757,"UCHL1"
"735","MODERATE",0.843690218900224,0.317307692307692,"C9"
"7353","STABLE",NA,-0.726708074534162,"UFD1"
"7357","MODERATE",NA,-0.105263157894737,"UGCG"
"7358","HIGH_CV_LOW_VIF",0.220628587849694,0.291666666666667,"UGDH"
"7360","HIGH_CV_LOW_VIF",0.182152908007661,0.25,"UGP2"
"7363","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"UGT2B4"
"7364","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"UGT2B7"
"7365","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"UGT2B10"
"7366","HIGH_CV_LOW_VIF",0.232043928775539,0.403846153846154,"UGT2B15"
"7368","MODERATE",NA,-0.105263157894737,"UGT8"
"7371","HIGH_CV_LOW_VIF",0.16008060805355,0.14,"UCK2"
"7372","HIGH_CV_LOW_VIF",0.16008060805355,0.14,"UMPS"
"7373","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"COL14A1"
"7374","NOISY",1.13206052232031,0.258064516129032,"UNG"
"7378","HIGH_CV_LOW_VIF",0.16008060805355,0.14,"UPP1"
"7381","STABLE",0.82638472269625,-0.137931034482759,"UQCRB"
"7384","STABLE",0.82638472269625,-0.137931034482759,"UQCRC1"
"7385","STABLE",0.82638472269625,-0.137931034482759,"UQCRC2"
"7386","STABLE",0.82638472269625,-0.137931034482759,"UQCRFS1"
"7388","STABLE",0.82638472269625,-0.137931034482759,"UQCRH"
"7389","HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"UROD"
"7390","HIGH_CV_LOW_VIF",0.131132029081413,-0.15,"UROS"
"7407","STABLE",NA,-0.8,"VARS1"
"7408","MODERATE",0.562375040707351,-0.145077720207254,"VASP"
"7409","MODERATE",0.703349554802048,-0.0169491525423729,"VAV1"
"7410","MODERATE",0.703349554802048,-0.0169491525423729,"VAV2"
"7412","NOISY",0.846174506810341,0.303030303030303,"VCAM1"
"7414","STABLE",0.678440075770398,0.0729166666666667,"VCL"
"7415","STABLE",NA,-0.726708074534162,"VCP"
"7416","STABLE",0.826662707992322,0.27027027027027,"VDAC1"
"7417","STABLE",0.826662707992322,0.27027027027027,"VDAC2"
"7419","STABLE",0.826662707992322,0.27027027027027,"VDAC3"
"7422","STABLE",0.979457412204187,0.376744186046512,"VEGFA"
"7423","STABLE",0.979457412204187,0.376744186046512,"VEGFB"
"7424","STABLE",0.979457412204187,0.376744186046512,"VEGFC"
"7428","STABLE",NA,-0.129449838187702,"VHL"
"7430","MODERATE",0.639591298377882,0.0833333333333333,"EZR"
"7433","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"VIPR1"
"7434","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"VIPR2"
"7442","HIGH_CV_LOW_VIF",0.287511227617061,0.63855421686747,"TRPV1"
"7448","NOISY",0.748777924942639,0.172839506172839,"VTN"
"7450","NOISY",0.748777924942639,0.172839506172839,"VWF"
"7453","MODERATE",NA,-0.105263157894737,"WARS1"
"7454","STABLE",0.703349554802048,-0.0169491525423729,"WAS"
"7465","MODERATE",NA,-0.333333333333333,"WEE1"
"7466","STABLE",NA,-0.726708074534162,"WFS1"
"7468","STABLE",NA,-0.409090909090909,"NSD2"
"7471","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT1"
"7472","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT2"
"7473","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT3"
"7474","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT5A"
"7475","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT6"
"7477","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT7B"
"7480","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT10B"
"7481","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT11"
"7482","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT2B"
"7483","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT9A"
"7484","HIGH_CV_LOW_VIF",0.65941710198998,0.307692307692308,"WNT9B"
"7494","STABLE",NA,-0.726708074534162,"XBP1"
"7498","HIGH_CV_LOW_VIF",0.260335581938223,0.714285714285714,"XDH"
"7507","STABLE",NA,-0.613636363636364,"XPA"
"7508","STABLE",NA,-0.613636363636364,"XPC"
"7512","NOISE_AMPLIFICATION",0.979196309722505,0.367647058823529,"XPNPEP2"
"7514","STABLE",NA,-0.769230769230769,"XPO1"
"7515","STABLE",NA,-0.606060606060606,"XRCC1"
"7516","MODERATE",NA,-0.285714285714286,"XRCC2"
"7517","MODERATE",NA,-0.285714285714286,"XRCC3"
"7518","STABLE",NA,-0.583333333333333,"XRCC4"
"7520","STABLE",NA,-0.583333333333333,"XRCC5"
"7525","MODERATE",NA,-0.21551724137931,"YES1"
"7529","MODERATE",NA,-0.326732673267327,"YWHAB"
"7531","MODERATE",NA,-0.326732673267327,"YWHAE"
"7532","MODERATE",NA,-0.326732673267327,"YWHAG"
"7533","MODERATE",NA,-0.326732673267327,"YWHAH"
"7534","MODERATE",NA,-0.326732673267327,"YWHAZ"
"7535","NOISY",1.13206052232031,0.258064516129032,"ZAP70"
"7546","HIGH_CV_LOW_VIF",0.234983998645485,0.288461538461538,"ZIC2"
"760","HIGH_CV_LOW_VIF",0.639591298377882,0.4,"CA2"
"761","HIGH_CV_LOW_VIF",0.200662518216425,0.4,"CA3"
"762","HIGH_CV_LOW_VIF",0.200662518216425,0.4,"CA4"
